Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_18_Left_42,VPWR,li1,6.2100,62.5600,1.799997
PHY_EDGE_ROW_17_Left_41,VPWR,li1,6.2100,57.1200,1.799992
PHY_EDGE_ROW_16_Left_40,VPWR,li1,6.2100,57.1200,1.799992
PHY_EDGE_ROW_15_Left_39,VPWR,li1,6.2100,51.6800,1.799978
PHY_EDGE_ROW_14_Left_38,VPWR,li1,6.2100,51.6800,1.799978
PHY_EDGE_ROW_13_Left_37,VPWR,li1,6.2100,46.2400,1.799910
PHY_EDGE_ROW_12_Left_36,VPWR,li1,6.2100,46.2400,1.799910
PHY_EDGE_ROW_11_Left_35,VPWR,li1,6.2100,40.8000,1.799982
PHY_EDGE_ROW_10_Left_34,VPWR,li1,6.2100,40.8000,1.799982
PHY_EDGE_ROW_9_Left_33,VPWR,li1,6.2100,35.3600,1.799981
PHY_EDGE_ROW_8_Left_32,VPWR,li1,6.2100,35.3600,1.799981
PHY_EDGE_ROW_7_Left_31,VPWR,li1,6.2100,29.9200,1.799991
PHY_EDGE_ROW_6_Left_30,VPWR,li1,6.2100,29.9200,1.799991
PHY_EDGE_ROW_5_Left_29,VPWR,li1,6.2100,24.4800,1.799984
PHY_EDGE_ROW_4_Left_28,VPWR,li1,6.2100,24.4800,1.799984
PHY_EDGE_ROW_3_Left_27,VPWR,li1,6.2100,19.0400,1.799968
PHY_EDGE_ROW_2_Left_26,VPWR,li1,6.2100,19.0400,1.799968
PHY_EDGE_ROW_1_Left_25,VPWR,li1,6.2100,13.6000,1.799997
PHY_EDGE_ROW_0_Left_24,VPWR,li1,6.2100,13.6000,1.799997
PHY_EDGE_ROW_23_Right_23,VPWR,li1,70.1500,73.4400,1.799998
PHY_EDGE_ROW_22_Right_22,VPWR,li1,70.1500,73.4400,1.799998
PHY_EDGE_ROW_21_Right_21,VPWR,li1,70.1500,68.0000,1.799925
PHY_EDGE_ROW_20_Right_20,VPWR,li1,70.1500,68.0000,1.799925
PHY_EDGE_ROW_19_Right_19,VPWR,li1,70.1500,62.5600,1.799996
PHY_EDGE_ROW_18_Right_18,VPWR,li1,70.1500,62.5600,1.799996
PHY_EDGE_ROW_17_Right_17,VPWR,li1,70.1500,57.1200,1.799988
PHY_EDGE_ROW_16_Right_16,VPWR,li1,70.1500,57.1200,1.799988
PHY_EDGE_ROW_15_Right_15,VPWR,li1,70.1500,51.6800,1.799937
PHY_EDGE_ROW_14_Right_14,VPWR,li1,70.1500,51.6800,1.799937
PHY_EDGE_ROW_13_Right_13,VPWR,li1,70.1500,46.2400,1.799740
PHY_EDGE_ROW_12_Right_12,VPWR,li1,70.1500,46.2400,1.799740
PHY_EDGE_ROW_11_Right_11,VPWR,li1,70.1500,40.8000,1.799935
PHY_EDGE_ROW_10_Right_10,VPWR,li1,70.1500,40.8000,1.799935
PHY_EDGE_ROW_9_Right_9,VPWR,li1,70.1500,35.3600,1.799977
PHY_EDGE_ROW_8_Right_8,VPWR,li1,70.1500,35.3600,1.799977
PHY_EDGE_ROW_7_Right_7,VPWR,li1,70.1500,29.9200,1.799970
PHY_EDGE_ROW_6_Right_6,VPWR,li1,70.1500,29.9200,1.799970
PHY_EDGE_ROW_5_Right_5,VPWR,li1,70.1500,24.4800,1.799977
PHY_EDGE_ROW_4_Right_4,VPWR,li1,70.1500,24.4800,1.799977
PHY_EDGE_ROW_3_Right_3,VPWR,li1,70.1500,19.0400,1.799941
PHY_EDGE_ROW_2_Right_2,VPWR,li1,70.1500,19.0400,1.799941
PHY_EDGE_ROW_1_Right_1,VPWR,li1,70.1500,13.6000,1.799994
PHY_EDGE_ROW_0_Right_0,VPWR,li1,70.1500,13.6000,1.799994
_284_,VPWR,li1,27.6000,68.0000,1.799962
_283_,VPWR,li1,52.9000,68.0000,1.799929
_282_,VPWR,li1,61.1800,51.6800,1.799938
_281_,VPWR,li1,27.6000,57.1200,1.799990
_280_,VPWR,li1,58.4200,40.8000,1.799937
_279_,VPWR,li1,53.8200,24.4800,1.799977
_278_,VPWR,li1,53.3600,19.0400,1.799944
_277_,VPWR,li1,27.1400,24.4800,1.799984
_276_,VPWR,li1,52.4400,68.0000,1.799929
_275_,VPWR,li1,63.4800,68.0000,1.799925
_274_,VPWR,li1,64.8600,51.6800,1.799937
_273_,VPWR,li1,64.8600,46.2400,1.799740
_272_,VPWR,li1,65.7800,40.8000,1.799935
_271_,VPWR,li1,61.1800,19.0400,1.799941
_270_,VPWR,li1,64.8600,29.9200,1.799970
_269_,VPWR,li1,25.7600,19.0400,1.799968
_268_,VPWR,li1,20.2400,68.0000,1.799974
_267_,VPWR,li1,12.4200,68.0000,1.799971
_266_,VPWR,li1,12.8800,62.5600,1.799998
_265_,VPWR,li1,11.5000,57.1200,1.799992
_264_,VPWR,li1,11.0400,40.8000,1.799982
_263_,VPWR,li1,12.4200,35.3600,1.799982
_262_,VPWR,li1,11.0400,19.0400,1.799968
_261_,VPWR,li1,14.7200,19.0400,1.799970
_260_,VPWR,li1,22.5400,51.6800,1.799980
_259_,VPWR,li1,32.8900,68.0000,1.799953
_258_,VPWR,li1,29.2100,46.2400,1.799846
_257_,VPWR,li1,27.6000,40.8000,1.799973
_256_,VPWR,li1,47.6100,68.0000,1.799935
_255_,VPWR,li1,52.2100,73.4400,1.799998
_254_,VPWR,li1,58.6500,68.0000,1.799926
_253_,VPWR,li1,62.3300,62.5600,1.799996
_252_,VPWR,li1,61.8700,57.1200,1.799988
_251_,VPWR,li1,66.9300,51.6800,1.799937
_250_,VPWR,li1,59.3400,51.6800,1.799940
_249_,VPWR,li1,56.8100,51.6800,1.799943
_248_,VPWR,li1,62.3300,40.8000,1.799936
_247_,VPWR,li1,64.1700,35.3600,1.799977
_246_,VPWR,li1,58.6500,24.4800,1.799977
_245_,VPWR,li1,60.4900,19.0400,1.799941
_244_,VPWR,li1,60.0300,29.9200,1.799972
_243_,VPWR,li1,63.7100,24.4800,1.799977
_242_,VPWR,li1,24.6100,13.6000,1.799996
_241_,VPWR,li1,31.5100,19.0400,1.799963
_240_,VPWR,li1,26.2200,40.8000,1.799977
_239_,VPWR,li1,20.7000,68.0000,1.799974
_238_,VPWR,li1,17.0200,68.0000,1.799972
_237_,VPWR,li1,16.7900,73.4400,1.799999
_236_,VPWR,li1,15.1800,73.4400,1.799999
_235_,VPWR,li1,13.5700,68.0000,1.799971
_234_,VPWR,li1,10.3500,62.5600,1.799998
_233_,VPWR,li1,15.6400,62.5600,1.799998
_232_,VPWR,li1,20.0100,57.1200,1.799993
_231_,VPWR,li1,18.1700,57.1200,1.799993
_230_,VPWR,li1,11.5000,57.1200,1.799992
_229_,VPWR,li1,14.2600,51.6800,1.799979
_228_,VPWR,li1,16.3300,57.1200,1.799993
_227_,VPWR,li1,14.2600,40.8000,1.799982
_226_,VPWR,li1,16.5600,40.8000,1.799982
_225_,VPWR,li1,9.8900,35.3600,1.799982
_224_,VPWR,li1,12.4200,29.9200,1.799991
_223_,VPWR,li1,19.3200,29.9200,1.799992
_222_,VPWR,li1,17.0200,35.3600,1.799985
_221_,VPWR,li1,11.0400,24.4800,1.799985
_220_,VPWR,li1,14.2600,24.4800,1.799985
_219_,VPWR,li1,20.0100,24.4800,1.799987
_218_,VPWR,li1,16.7900,19.0400,1.799972
_217_,VPWR,li1,19.3200,24.4800,1.799987
_216_,VPWR,li1,17.2500,24.4800,1.799986
_215_,VPWR,li1,20.7000,40.8000,1.799983
_214_,VPWR,li1,20.9300,35.3600,1.799986
_213_,VPWR,li1,19.3200,40.8000,1.799983
_212_,VPWR,li1,23.6900,19.0400,1.799971
_211_,VPWR,li1,22.5400,40.8000,1.799980
_210_,VPWR,li1,23.2300,40.8000,1.799980
_209_,VPWR,li1,29.4400,35.3600,1.799984
_208_,VPWR,li1,39.1000,57.1200,1.799988
_207_,VPWR,li1,38.6400,29.9200,1.799982
_206_,VPWR,li1,17.7100,51.6800,1.799979
_205_,VPWR,li1,20.9300,62.5600,1.799998
_204_,VPWR,li1,19.5500,19.0400,1.799973
_203_,VPWR,li1,11.2700,46.2400,1.799910
_202_,VPWR,li1,37.4900,51.6800,1.799961
_201_,VPWR,li1,30.3600,68.0000,1.799957
_200_,VPWR,li1,38.1800,68.0000,1.799948
_199_,VPWR,li1,41.6300,68.0000,1.799942
_198_,VPWR,li1,39.3300,73.4400,1.799998
_197_,VPWR,li1,36.1100,62.5600,1.799997
_196_,VPWR,li1,35.6500,62.5600,1.799997
_195_,VPWR,li1,37.7200,73.4400,1.799998
_194_,VPWR,li1,32.8900,62.5600,1.799997
_193_,VPWR,li1,48.0700,62.5600,1.799997
_192_,VPWR,li1,47.3800,68.0000,1.799937
_191_,VPWR,li1,42.5500,68.0000,1.799942
_190_,VPWR,li1,47.1500,51.6800,1.799950
_189_,VPWR,li1,42.7800,57.1200,1.799988
_188_,VPWR,li1,39.5600,68.0000,1.799944
_187_,VPWR,li1,34.7300,68.0000,1.799951
_186_,VPWR,li1,37.0300,68.0000,1.799948
_185_,VPWR,li1,54.5100,51.6800,1.799945
_184_,VPWR,li1,50.6000,51.6800,1.799947
_183_,VPWR,li1,47.6100,51.6800,1.799950
_182_,VPWR,li1,43.7000,51.6800,1.799954
_181_,VPWR,li1,46.0000,57.1200,1.799988
_180_,VPWR,li1,45.3100,51.6800,1.799952
_179_,VPWR,li1,43.4700,51.6800,1.799954
_178_,VPWR,li1,34.0400,46.2400,1.799821
_177_,VPWR,li1,27.8300,57.1200,1.799990
_176_,VPWR,li1,33.8100,51.6800,1.799966
_175_,VPWR,li1,36.1100,51.6800,1.799961
_174_,VPWR,li1,40.7100,51.6800,1.799956
_173_,VPWR,li1,44.8500,35.3600,1.799978
_172_,VPWR,li1,48.0700,35.3600,1.799977
_171_,VPWR,li1,39.7900,51.6800,1.799959
_170_,VPWR,li1,32.4300,51.6800,1.799966
_169_,VPWR,li1,34.9600,40.8000,1.799963
_168_,VPWR,li1,52.9000,40.8000,1.799942
_167_,VPWR,li1,50.1400,40.8000,1.799944
_166_,VPWR,li1,31.9700,40.8000,1.799967
_165_,VPWR,li1,51.2900,35.3600,1.799977
_164_,VPWR,li1,46.4600,29.9200,1.799978
_163_,VPWR,li1,41.8600,35.3600,1.799979
_162_,VPWR,li1,40.9400,35.3600,1.799979
_161_,VPWR,li1,41.1700,40.8000,1.799957
_160_,VPWR,li1,36.8000,35.3600,1.799980
_159_,VPWR,li1,37.2600,35.3600,1.799980
_158_,VPWR,li1,34.7300,29.9200,1.799985
_157_,VPWR,li1,48.5300,19.0400,1.799947
_156_,VPWR,li1,48.5300,24.4800,1.799978
_155_,VPWR,li1,44.3900,24.4800,1.799978
_154_,VPWR,li1,49.4500,29.9200,1.799977
_153_,VPWR,li1,48.0700,29.9200,1.799977
_152_,VPWR,li1,48.9900,35.3600,1.799977
_151_,VPWR,li1,46.2300,35.3600,1.799977
_150_,VPWR,li1,35.1900,24.4800,1.799980
_149_,VPWR,li1,33.5800,24.4800,1.799981
_148_,VPWR,li1,40.4800,13.6000,1.799994
_147_,VPWR,li1,46.9200,24.4800,1.799978
_146_,VPWR,li1,43.0100,24.4800,1.799979
_145_,VPWR,li1,43.4700,19.0400,1.799952
_144_,VPWR,li1,40.7100,19.0400,1.799954
_143_,VPWR,li1,34.7300,19.0400,1.799960
_142_,VPWR,li1,37.7200,13.6000,1.799994
_141_,VPWR,li1,35.1900,13.6000,1.799994
_140_,VPWR,li1,38.6400,19.0400,1.799956
_139_,VPWR,li1,38.1800,13.6000,1.799994
_138_,VPWR,li1,36.1100,13.6000,1.799994
_137_,VPWR,li1,29.4400,40.8000,1.799970
_136_,VPWR,li1,24.1500,24.4800,1.799986
_135_,VPWR,li1,28.2900,24.4800,1.799983
_134_,VPWR,li1,25.7600,24.4800,1.799984
_133_,VPWR,li1,28.9800,29.9200,1.799987
_132_,VPWR,li1,30.1300,51.6800,1.799969
_131_,VPWR,li1,39.3300,62.5600,1.799997
_130_,VPWR,li1,25.5300,40.8000,1.799977
